dataset,filename,score,path
scut_fbp5500,AM1560.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1560.jpg
scut_fbp5500,AM1561.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1561.jpg
scut_fbp5500,AM1562.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1562.jpg
scut_fbp5500,AM1563.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1563.jpg
scut_fbp5500,AM1564.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1564.jpg
scut_fbp5500,AM1565.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1565.jpg
scut_fbp5500,AM1566.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1566.jpg
scut_fbp5500,AM1567.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1567.jpg
scut_fbp5500,AM1568.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1568.jpg
scut_fbp5500,AM1569.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1569.jpg
scut_fbp5500,AM1570.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1570.jpg
scut_fbp5500,AM1571.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1571.jpg
scut_fbp5500,AM1572.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1572.jpg
scut_fbp5500,AM1573.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1573.jpg
scut_fbp5500,AM1574.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1574.jpg
scut_fbp5500,AM1575.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1575.jpg
scut_fbp5500,AM1576.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1576.jpg
scut_fbp5500,AM1577.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1577.jpg
scut_fbp5500,AM1578.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1578.jpg
scut_fbp5500,AM1579.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1579.jpg
scut_fbp5500,AM1580.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1580.jpg
scut_fbp5500,AM1581.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1581.jpg
scut_fbp5500,AM1582.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1582.jpg
scut_fbp5500,AM1583.jpg,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1583.jpg
scut_fbp5500,AM1584.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1584.jpg
scut_fbp5500,AM1585.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1585.jpg
scut_fbp5500,AM1586.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1586.jpg
scut_fbp5500,AM1587.jpg,5,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1587.jpg
scut_fbp5500,AM1588.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1588.jpg
scut_fbp5500,AM1589.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1589.jpg
scut_fbp5500,AM1590.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1590.jpg
scut_fbp5500,AM1591.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1591.jpg
scut_fbp5500,AM1592.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1592.jpg
scut_fbp5500,AM1593.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1593.jpg
scut_fbp5500,AM1594.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1594.jpg
scut_fbp5500,AM1595.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1595.jpg
scut_fbp5500,AM1596.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1596.jpg
scut_fbp5500,AM1597.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1597.jpg
scut_fbp5500,AM1598.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1598.jpg
scut_fbp5500,AM1599.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1599.jpg
scut_fbp5500,AM1600.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1600.jpg
scut_fbp5500,AM1601.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1601.jpg
scut_fbp5500,AM1602.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1602.jpg
scut_fbp5500,AM1603.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1603.jpg
scut_fbp5500,AM1604.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1604.jpg
scut_fbp5500,AM1605.jpg,5,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1605.jpg
scut_fbp5500,AM1606.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1606.jpg
scut_fbp5500,AM1607.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1607.jpg
scut_fbp5500,AM1608.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1608.jpg
scut_fbp5500,AM1609.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1609.jpg
scut_fbp5500,AM1610.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1610.jpg
scut_fbp5500,AM1611.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1611.jpg
scut_fbp5500,AM1612.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1612.jpg
scut_fbp5500,AM1613.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1613.jpg
scut_fbp5500,AM1614.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1614.jpg
scut_fbp5500,AM1615.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1615.jpg
scut_fbp5500,AM1616.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1616.jpg
scut_fbp5500,AM1617.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1617.jpg
scut_fbp5500,AM1618.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1618.jpg
scut_fbp5500,AM1619.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1619.jpg
scut_fbp5500,AM1620.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1620.jpg
scut_fbp5500,AM1621.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1621.jpg
scut_fbp5500,AM1622.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1622.jpg
scut_fbp5500,AM1623.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1623.jpg
scut_fbp5500,AM1624.jpg,5,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1624.jpg
scut_fbp5500,AM1625.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1625.jpg
scut_fbp5500,AM1626.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1626.jpg
scut_fbp5500,AM1627.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1627.jpg
scut_fbp5500,AM1628.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1628.jpg
scut_fbp5500,AM1629.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1629.jpg
scut_fbp5500,AM1630.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1630.jpg
scut_fbp5500,AM1631.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1631.jpg
scut_fbp5500,AM1632.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1632.jpg
scut_fbp5500,AM1633.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1633.jpg
scut_fbp5500,AM1634.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1634.jpg
scut_fbp5500,AM1635.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1635.jpg
scut_fbp5500,AM1636.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1636.jpg
scut_fbp5500,AM1637.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1637.jpg
scut_fbp5500,AM1638.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1638.jpg
scut_fbp5500,AM1639.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1639.jpg
scut_fbp5500,AM1640.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1640.jpg
scut_fbp5500,AM1641.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1641.jpg
scut_fbp5500,AM1642.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1642.jpg
scut_fbp5500,AM1643.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1643.jpg
scut_fbp5500,AM1644.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1644.jpg
scut_fbp5500,AM1645.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1645.jpg
scut_fbp5500,AM1646.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1646.jpg
scut_fbp5500,AM1647.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1647.jpg
scut_fbp5500,AM1648.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1648.jpg
scut_fbp5500,AM1649.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1649.jpg
scut_fbp5500,AM1650.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1650.jpg
scut_fbp5500,AM1651.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1651.jpg
scut_fbp5500,AM1652.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1652.jpg
scut_fbp5500,AM1653.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1653.jpg
scut_fbp5500,AM1654.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1654.jpg
scut_fbp5500,AM1655.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1655.jpg
scut_fbp5500,AM1656.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1656.jpg
scut_fbp5500,AM1657.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1657.jpg
scut_fbp5500,AM1658.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1658.jpg
scut_fbp5500,AM1659.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1659.jpg
scut_fbp5500,AM1660.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1660.jpg
scut_fbp5500,AM1661.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1661.jpg
scut_fbp5500,AM1662.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1662.jpg
scut_fbp5500,AM1663.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1663.jpg
scut_fbp5500,AM1664.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1664.jpg
scut_fbp5500,AM1665.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1665.jpg
scut_fbp5500,AM1666.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1666.jpg
scut_fbp5500,AM1667.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1667.jpg
scut_fbp5500,AM1668.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1668.jpg
scut_fbp5500,AM1669.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1669.jpg
scut_fbp5500,AM1670.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1670.jpg
scut_fbp5500,AM1671.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1671.jpg
scut_fbp5500,AM1672.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1672.jpg
scut_fbp5500,AM1673.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1673.jpg
scut_fbp5500,AM1674.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1674.jpg
scut_fbp5500,AM1675.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1675.jpg
scut_fbp5500,AM1676.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1676.jpg
scut_fbp5500,AM1677.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1677.jpg
scut_fbp5500,AM1678.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1678.jpg
scut_fbp5500,AM1679.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1679.jpg
scut_fbp5500,AM1680.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1680.jpg
scut_fbp5500,AM1681.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1681.jpg
scut_fbp5500,AM1682.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1682.jpg
scut_fbp5500,AM1683.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1683.jpg
scut_fbp5500,AM1684.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1684.jpg
scut_fbp5500,AM1685.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1685.jpg
scut_fbp5500,AM1686.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1686.jpg
scut_fbp5500,AM1687.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1687.jpg
scut_fbp5500,AM1688.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1688.jpg
scut_fbp5500,AM1689.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1689.jpg
scut_fbp5500,AM1690.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1690.jpg
scut_fbp5500,AM1691.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1691.jpg
scut_fbp5500,AM1692.jpg,5,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1692.jpg
scut_fbp5500,AM1693.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1693.jpg
scut_fbp5500,AM1694.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1694.jpg
scut_fbp5500,AM1695.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1695.jpg
scut_fbp5500,AM1696.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1696.jpg
scut_fbp5500,AM1697.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1697.jpg
scut_fbp5500,AM1698.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1698.jpg
scut_fbp5500,AM1699.jpg,5,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1699.jpg
scut_fbp5500,AM1700.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1700.jpg
scut_fbp5500,AM1701.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1701.jpg
scut_fbp5500,AM1702.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1702.jpg
scut_fbp5500,AM1703.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1703.jpg
scut_fbp5500,AM1704.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1704.jpg
scut_fbp5500,AM1705.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1705.jpg
scut_fbp5500,AM1706.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1706.jpg
scut_fbp5500,AM1707.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1707.jpg
scut_fbp5500,AM1708.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1708.jpg
scut_fbp5500,AM1709.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1709.jpg
scut_fbp5500,AM1710.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1710.jpg
scut_fbp5500,AM1711.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1711.jpg
scut_fbp5500,AM1712.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1712.jpg
scut_fbp5500,AM1713.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1713.jpg
scut_fbp5500,AM1714.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1714.jpg
scut_fbp5500,AM1715.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1715.jpg
scut_fbp5500,AM1716.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1716.jpg
scut_fbp5500,AM1717.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1717.jpg
scut_fbp5500,AM1718.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1718.jpg
scut_fbp5500,AM1719.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1719.jpg
scut_fbp5500,AM1720.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1720.jpg
scut_fbp5500,AM1721.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1721.jpg
scut_fbp5500,AM1722.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1722.jpg
scut_fbp5500,AM1723.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1723.jpg
scut_fbp5500,AM1724.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1724.jpg
scut_fbp5500,AM1725.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1725.jpg
scut_fbp5500,AM1726.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1726.jpg
scut_fbp5500,AM1727.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1727.jpg
scut_fbp5500,AM1728.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1728.jpg
scut_fbp5500,AM1729.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1729.jpg
scut_fbp5500,AM1730.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1730.jpg
scut_fbp5500,AM1731.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1731.jpg
scut_fbp5500,AM1732.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1732.jpg
scut_fbp5500,AM1733.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1733.jpg
scut_fbp5500,AM1734.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1734.jpg
scut_fbp5500,AM1735.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1735.jpg
scut_fbp5500,AM1736.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1736.jpg
scut_fbp5500,AM1737.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1737.jpg
scut_fbp5500,AM1738.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1738.jpg
scut_fbp5500,AM1739.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1739.jpg
scut_fbp5500,AM1740.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1740.jpg
scut_fbp5500,AM1741.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1741.jpg
scut_fbp5500,AM1742.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1742.jpg
scut_fbp5500,AM1743.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1743.jpg
scut_fbp5500,AM1744.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1744.jpg
scut_fbp5500,AM1745.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1745.jpg
scut_fbp5500,AM1746.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1746.jpg
scut_fbp5500,AM1747.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1747.jpg
scut_fbp5500,AM1748.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1748.jpg
scut_fbp5500,AM1749.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1749.jpg
scut_fbp5500,AM1750.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1750.jpg
scut_fbp5500,AM1751.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1751.jpg
scut_fbp5500,AM1752.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1752.jpg
scut_fbp5500,AM1753.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1753.jpg
scut_fbp5500,AM1754.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1754.jpg
scut_fbp5500,AM1755.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1755.jpg
scut_fbp5500,AM1756.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1756.jpg
scut_fbp5500,AM1757.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1757.jpg
scut_fbp5500,AM1758.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1758.jpg
scut_fbp5500,AM1759.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1759.jpg
scut_fbp5500,AM1760.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1760.jpg
scut_fbp5500,AM1761.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1761.jpg
scut_fbp5500,AM1762.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1762.jpg
scut_fbp5500,AM1763.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1763.jpg
scut_fbp5500,AM1764.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AM1764.jpg
